"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Algeria","DZA","GDP (current LCU)","NY.GDP.MKTP.CN","13446652900","12020492300","9881251800","13344784400","14363469800","15484023800","15007967200","16642189300","19018281000","21018314800","24011524100","24942362600","30318497800","34504847400","55227170800","61444505600","73817292800","86966280200","104558936100","128096878600","162500001800","191400001500","207599992800","233699999700","267600003100","291300016100","299500011500","323699998700","349500014600","423300005900","555800002600","844499976200","1048200020000","1165999996900","1491500007400","1990600032300","2570000007200","2780199911400","2830500102100","3238198000000","4123514000000","4227113000000","4522773000000","5252321000000","6149117000000","7561984000000","8501636000000","9352886000000","11043704000000","9968025000000","11991564000000","14588532000000","16209598000000","16647919000000","17228598000000","16712686000000","17514635000000","18876176000000","20393524000000","20501058000000","18383800000000",
"East Asia & Pacific (excluding high income)","EAP","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP (current LCU)","NY.GDP.MKTP.CN","1723727707.49622","1606925598.75671","1517480482.39083","1823470009.68825","2243071157.1958","2385904000","2428145000","2552372000","2580943000","3110675000","2861132000","2752900000","3184460000","3889890000","6596096000","7727971000","9087566000","11021061000","11916787000","14168371000","17872943000","21800312000","19920300000","17144261000","16904408000","17140874000","15306803000","13938747000","13045630000","13884170000","15231973000","16980041000","18085191000","18929248000","22697319000","24420668000","25213780000","28147972000","27967906000","19635450000","18318601000","24468324000","28548945000","32432858000","36591661000","41507085000","46802044000","51007777000","61762635000","62519686000","69555367000","79276664000","87924544000","95129659000","101726331000","99290381000","99937696000","104295862000","107562008000","108108009000","98808010000",
"Egypt, Arab Rep.","EGY","GDP (current LCU)","NY.GDP.MKTP.CN","1464800000","1565200000","1632300000","1820500000","2047500000","2265500000","2445300000","2534800000","2539000000","2694600000","3201600000","3375700000","3597100000","3997000000","4441900000","5306600000","6704600000","8209900000","9769800000","12614400000","15602333887.4878","16380700000","22456000000","26600000000","31600000000","37300000000","44100000000","51500000000","61600000000","77000000000","95800000000","112500000000","139100000000","155200000000","175000000000","204000000000","229400000000","265900000000","287400000000","307600000000","340100000000","358700000000","378900000000","417500000000","485300000000","538500000000","617700000000","744800000000","895500000000","1042200000000","1206600000000","1371100000000","1674700000000","1860400000000","2130000000000","2443900000000","2709400000000","3470000000000","4437400000000","5322100000000","5855000000000",
"Euro area","EMU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2186700000","2446600000","3275200000","3699300000","4408600000","4942660000","5488489000","5616500000","6798819100","8508911500","10180013500","12077210600","15291082100","16880499400","18621613900","20263857800","21220402800","28546694100","24438800000","31749400000","","","","","","","","","",
"Spain","ESP","GDP (current LCU)","NY.GDP.MKTP.CN","4353296384","4988749312","5819676672","6878552576","7696745472","8927539200","10357023744","11729186816","13242030080","15161791488","17245753000","19463608000","22842852000","27539562000","33724898000","39598081000","47651739000","60463095000","74004336000","86570429000","100299224000","112538099000","129416657000","147359922000","166285832000","184770920000","211536949000","236542843000","263349903000","295099646000","328695793000","360440276000","388202626000","401630354000","427155977000","460588000000","489203000000","519268000000","555993000000","595723000000","647851000000","700993000000","749552000000","802266000000","859437000000","927357000000","1003823000000","1075539000000","1109541000000","1069323000000","1072709000000","1063763000000","1031099000000","1020348000000","1032158000000","1077590000000","1113840000000","1161867000000","1203259000000","1244375000000","1121948000000",
"Estonia","EST","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2861638000","3679970000","4573002000","5100431000","5406892000","6171645000","6987069000","7822580000","8744426000","9777459000","11343270000","13568930000","16401334000","16618064000","14131856000","14741103000","16677256000","17916682000","18910784000","20048226000","20631362000","21747910000","23833614000","25817676000","27732290000","26834521000",
"Ethiopia","ETH","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","15162549600","15954893500","17735534000","16759345900","19625339800","20386603800","21791591000","22581497000","23756530700","25202595200","27870207500","29406613100","37722155500","40066416500","47924428300","54008447600","55816131300","53805023800","57840190200","67159835100","68548836800","67067110300","73995583200","87325768600","107289698100","132651633500","173308781900","250206540400","337965157200","385876491200","515078541000","747326498000","866921083000","1060814376000","1297961440000","1568097000000","1832786000000","2200121000000","2690751000000","3374349000000",
"European Union","EUU","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP (current LCU)","NY.GDP.MKTP.CN","2811619072","3187045376","3412509440","3706011904","4180024576","4622794752","4956040704","5436308992","6232452096","7113830912","8022950000","8816788000","10281898000","12514888000","15771547000","18234712000","20698999000","22702814000","25107391000","29129189000","33657000000","38067000000","42803000000","47752000000","53460000000","58245000000","62693000000","67716000000","76723000000","85891000000","90959000000","86899000000","84782000000","85708000000","90749000000","98549000000","102083000000","110807000000","120474000000","126916000000","136442000000","144628000000","148486000000","151749000000","158758000000","164687000000","172897000000","187072000000","194265000000","181747000000","188143000000","197998000000","201037000000","204321000000","206897000000","211385000000","217518000000","226301000000","233468000000","239852000000","236032000000",
"Fiji","FJI","GDP (current LCU)","NY.GDP.MKTP.CN","89200000","92900000","97600000","102800000","111200000","116800000","119700000","130800000","145800000","159300000","191800000","211900000","261300000","338300100","450000000","562400100","623499700","660099700","702200000","852200000","983700100","1056000000","1113400000","1142200100","1275300000","1316400000","1461700000","1465200000","1587600000","1754279000","1980000000","2042000000","2303200000","2522500000","2673100000","2770900000","2987200000","3017600000","3284500000","3814100000","3572300000","3762000000","4009200000","4361200000","4693100000","5040000000","5325700000","5440100000","5614901400","5614080600","6024438100","6768488300","7109505300","7715729700","9167032400","9822110300","10327298800","11064951600","11650555594.7145","11874130401.2719","9833087146.99711",
"France","FRA","GDP (current LCU)","NY.GDP.MKTP.CN","46834000000","50775000000","56906000000","63794000000","70755000000","76422000000","82826000000","89545000000","97683000000","112366000000","125698000000","140192000000","156487000000","179495000000","209367000000","235876000000","272612000000","306807000000","348615000000","398210000000","451770000000","509985000000","585989000000","650512000000","707030000000","757689000000","814596000000","855983000000","925215000000","997121000000","1053546000000","1091705000000","1130983000000","1142119000000","1179867000000","1218273000000","1252266000000","1292777000000","1351896000000","1400999000000","1478585000000","1538200000000","1587829000000","1630666000000","1704019000000","1765905000000","1848151000000","1941360000000","1992380000000","1936422000000","1995289000000","2058369000000","2088804000000","2117189000000","2149765000000","2198432000000","2234129000000","2297242000000","2363306000000","2437635000000","2302860000000",
"Faroe Islands","FRO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7423700000","7815300000","8557600000","9551700000","9968400000","9842100000","10114400000","10361400000","11801100000","12466800000","12400700000","12160600000","13050300000","13372400000","13706800000","14754300000","15999800000","16941500000","18437000000","19143300000","19268000000","20850500000","",
"Micronesia, Fed. Sts.","FSM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","221575300","218534700","206626300","218873100","220140500","233271800","240970900","242517200","245432900","240236000","250281900","253541900","256787200","263145100","280284600","296944100","311301600","327248700","317214400","319271200","316489900","332265200","366666800","401932300","408057100","410083600",
"Gabon","GAB","GDP (current LCU)","NY.GDP.MKTP.CN","34687500300","41114890200","44787683300","37850185700","52847427600","55500000000","60399990000","66800000000","72900020000","82699880000","89500020000","105100000000","108500000000","161100000000","371700000000","462400000000","719100000000","690200000000","539200000000","644600000000","904200000000","1049500000000","1188900000000","1292300000000","1556200000000","1500500000000","1178700000000","986300000500","1142100001300","1335500000000","1620600000000","1524201000000","1480260000000","1530840000000","2326762580000","2475200000000","2912800000000","3109100000000","2645000000000","2871000000000","3608200000000","3679028000000","3701273000000","3776236000000","4097532000000","5052603000000","5395402000000","5961579000000","6944822000000","5696993000000","7111476556500","8581582503200","8766489229800","8690531739900","8988342089900","8503461562900","8310636115400","8668907682300","9368896705900","9886900000000","8816150720300",
"United Kingdom","GBR","GDP (current LCU)","NY.GDP.MKTP.CN","26155000000","27765000000","29017000000","30915000000","33717000000","36366000000","38776000000","40960000000","44900000000","48527000000","54451000000","60860000000","68054000000","78594000000","88183000000","109274000000","129450000000","150816000000","175163000000","207293000000","243097000000","269085000000","294814000000","323001000000","346946000000","381251000000","410311000000","455965000000","511671000000","566512000000","615673000000","647966000000","672170000000","707734000000","745196000000","853228000000","911191000000","952585000000","998318000000","1041970000000","1098500000000","1142023000000","1190336000000","1259970000000","1322795000000","1399656000000","1476722000000","1552470000000","1598752000000","1557120000000","1612195000000","1669509000000","1721355000000","1793155000000","1876162000000","1935212000000","2016638000000","2097143000000","2174380000000","2255283000000","2152646000000",
"Georgia","GEO","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","3900","4200","4500","4700","5100","5700","6000","6100","6500","7200","7800","8300","9000","9700","10700","11300","12300","13000","13200","14000","14000","13700","14200","14600","14400","15000","19200","149200","16396900","902300000","2432203500","3868500000","4554900000","5022100000","5668700000","6043100000","6674000000","7456000000","8564100000","9824300000","11620900000","13789900000","16993800000","19074900000","17986000000","21821600000","25478700000","27227300000","28593100000","31124000000","33935000000","35836000000","40761600000","44599400000","49252653900","49266736200",
"Ghana","GHA","GDP (current LCU)","NY.GDP.MKTP.CN","86900","93000","98700","110000","123600","146600","151800","150400","170000","200100","225900","250000","281500","350100","466000","528300","652600","1116300","2098600","2822200","4285200","7262600","8645100","18403800","27056100","34304800","51139300","74600000","105119600","141721400","192079100","242752900","280287500","387210000","520500000","775170000","1133870000","1411340000","1729600000","2057980000","2715250000","3807070000","4886200000","6615770000","7988791000","9726080000","18705461200","23154448200","30178598000","36597592000","46042100100","59816320900","75315365300","124477578800","158683996800","183525639100","219594593000","262797968800","308587391700","356544269800","383486089300",
"Gibraltar","GIB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","665300000000","874600000000","1131100000000","1438900000000","1760500000000","2272926000000","2962732000000","3133145000000","3304051600000","3661987100000","3884508400000","4144383600000","4438216900000","4802187900000","5232506216200","5518979789300","5829131709300","6840950000000","8157718293700","10703668445900","21727824076100","26369932403900","32047000718700","32248417681100","39243443548900","45175655671100","53358078041700","57864627320100","61573256815100","65829149255300","77087903007200","93833883938300","106845291575900","124109147163700","149990791901800",
"Gambia, The","GMB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","78950000","85700000","85750000","94100000","108950000","114500000","118400000","128000000","163900000","208250000","249700100","316650100","358400000","391114800","414899900","435385000","494649900","563200100","635600000","878950000","1285600000","1560800000","1788950000","2154650100","2498299900","6028584000","6353802300","6881759800","7152734100","7501791000","8310348600","8197194300","8943240100","9283855300","10011609000","10783519400","11517189700","13895461100","28885956400","29367003000","29584431200","31830608000","34659278900","38638120500","43230706500","41531716100","45389296600","49463596600","51309079300","58581061600","64389939300","70142188200","80445799900","90739738300","96209618900",
"Guinea-Bissau","GNB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","43230800","42290800","47224600","52730800","60055400","69432300","73967600","70769200","85130800","90544700","84880000","102123100","124015400","147723100","256923100","354107700","747892300","1495015000","2807696500","5935688700","8202590300","14474043100","24142122400","36741684100","46733020800","70612734500","109721473400","156745000000","121800000000","138191608900","263555000000","287555000000","289838000000","276877000000","280577000000","309516000000","309467000000","333565000000","387197000000","390403000000","420515000000","518288000000","505078658700","516662157300","520872300700","619725621200","698684930600","783989395300","835741534500","843500000000","824100000000",
"Equatorial Guinea","GNQ","GDP (current LCU)","NY.GDP.MKTP.CN","","","2235200000","2656000000","3114900000","3884900000","4146600000","4459600000","4726000000","4705800000","4643200000","4511800000","4205200000","4730900000","5431800000","5987300000","6934700000","7899100000","","","5602621900","6781722600","9732420000","12748763200","16179180400","27907572800","26460332300","28053843700","29944068500","28157578500","30526167800","31287356900","35655887100","38523676000","55968521200","70805881800","118917024200","258179067200","218687827900","382421723200","744726139300","1071071157000","1259278371800","1444135082900","2330139756500","4334400062300","5274146000000","6264840820000","8844107000000","7095919000000","8072293000000","10064618859100","11430511000000","10840521000000","10746852000000","7795420000000","6661366440400","7084543000000","7274689036200","6689508947100","5768440487100",
"Greece","GRC","GDP (current LCU)","NY.GDP.MKTP.CN","381674500","436807100","458962400","519026700","587205300","676961500","756406600","816634000","888394100","1022655100","1156308000","1284074000","1485925000","1942028000","2230915000","2684285000","3339584000","3910651000","4772328000","5922180000","7109391000","8511542000","10705126000","12772421000","15885024000","19381791000","23160737000","26090403000","31747570000","37731966000","45538936000","56241115000","65016082000","73206735000","83020483000","93063601000","103036643000","114712185000","125262554000","133788728000","141247276000","152193838000","163460764000","178904903000","193715824000","199242312000","217861568000","232694593000","241990390000","237534181000","224124030000","203308218000","188380636000","179884380000","177235976000","176368863000","174494176000","176903369000","179557676000","183250401000","165326427000",
"Grenada","GRD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","193035137","238470443","276059778","299431234","312260181","338676093","355869591","392939939","452866829","506491711","580525838","638165314","721784634","750866660","812046300","837433200","836492900","877801900","923865800","990660900","1058914600","1203939700","1301425300","1404119800","1405199300","1458909700","1595749700","1617620200","1878000000","1886491800","2048445700","2230135300","2082444000","2081735800","2102371000","2159682100","2275074300","2461043000","2691921400","2866430000","3039350000","3149613600","3274274900","2813671500",
"Greenland","GRL","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","521400200","656983900","737328900","847860100","1035639000","1213543600","1455517600","1694519500","1963137200","2213000000","2683000000","3104000000","3353000000","3806000000","3929000000","4375000000","4879000000","5386000000","6049000000","6797000000","6306000000","6502000000","6265000000","6012000000","6398000000","6773000000","6944000000","7081000000","7705000000","7894000000","8633000000","9040000000","9230000000","10268600000","10918700000","11093100000","11971500000","12247300000","12740700000","13562800000","14078000000","14412100000","15116500000","15079500000","15951000000","16813800000","18223700000","18828900000","19199000000","19889800000","",
"Guatemala","GTM","GDP (current LCU)","NY.GDP.MKTP.CN","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","11179899900","15838000100","17710999600","20544999400","23684599800","34316931700","47302324900","53985418500","64243235700","74669184400","85156693000","95478558700","107873382000","124022534000","135286970000","149743023000","144639135000","159908446000","171335652000","187356905000","204462894000","226134533000","257576324000","291089203000","303007101000","327762554000","364949303000","388499254000","416383221000","447326327000","476022821000","502001705000","526507414000","550469983000","592799951000","599235808000",
"Guam","GUM","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3394000000","3569000000","3869000000","4213000000","4238000000","4397000000","4658000000","4828000000","4949000000","4984000000","5265000000","5399000000","5610000000","5799000000","5901000000","6013000000","6060000000","6364000000","5844000000",
"Guyana","GUY","GDP (current LCU)","NY.GDP.MKTP.CN","291800000","318600000","334200000","301300000","333900000","362500000","388800000","425300000","459500000","498600000","535600000","564100000","599300000","644800000","954700000","1187500000","1136100000","1124700000","1267700000","1326100000","1508000000","1596999900","1446000000","1468000000","1663000100","1950000000","2169999900","3475000100","4137999900","10329999400","15664999400","38966000000","46734000000","59124000000","74803003400","88271003600","99039002600","106678001700","108002000900","123664998400","130012004400","133403800000","138447850000","144064000000","156229500000","164873000000","476411796400","552603000000","616029000000","645637000000","699064000000","753107000000","830326000000","856042000000","852152000000","883787000000","925677000000","980498000000","994472000000","1078729000000","1140757000000",
"High income","HIC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","GDP (current LCU)","NY.GDP.MKTP.CN","7116188200","7455000000","8687000000","10427000000","11888000000","13953000000","14282000000","15475000000","16533000000","19437000000","23106000000","26681000000","32213000000","41327000000","47240000000","49589000000","63156000000","73284000000","85782000000","112691000000","143619000000","173578000000","196005000000","217281000000","261992000000","278128000000","320525000000","394770000000","466076000000","536558000000","599256000000","691323000000","807130000000","931010000000","1049610000000","1119006000000","1235301000000","1373083000000","1308074000000","1285946000000","1337501000000","1321142000000","1297341000000","1256669000000","1316949000000","1412125000000","1503351000000","1650756000000","1707487000000","1659245000000","1776332000000","1934430000000","2037059000000","2138305000000","2260005000000","2398280000000","2490438000000","2659384000000","2835119000000","2844560000000","2688536000000",
"Honduras","HND","GDP (current LCU)","NY.GDP.MKTP.CN","671300000","712400000","775500000","820400000","914000000","1017300000","1099900000","1196200000","1293600000","1336000100","1446000000","1462000000","1605999900","1824999900","2069000000","2248000000","2695999900","3338999900","6194484186.44882","7088563952.58396","7936320091.97367","8087789757.1601","8533007051.22102","8953394369.71961","9830623692.97654","10556241425.0918","11355657917.8121","12381042482.9299","13753330823.3056","15753800215.1568","20243415275.8322","24715575700","27179970600","32103058400","39036009800","51281997600","61745943200","75442860400","86200247200","92048369600","106654200000","118415700000","129166600000","142817800000","161507500000","183747400000","206288000000","233567200000","262416900000","275632200000","299286000000","335027800000","361348500000","376539400000","414633500000","460405200000","495921900000","543403000000","575284900000","614917700000","585733600000",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118827514472.524","130828333579.426","148415646641.475","164127442248.6","168386921992.287","180782421491.952","194138024424.658","213122263459.788","234578362577.941","253193895564.353","272357477545.74","296914766354.313","324783331361.708","349157251572.346","333332500612.497","332222889930.57","337571775552.57","334591920132.847","335955157735.924","335292154325.504","344034413862.491","355920333457.015","372354867066.033","390855978562.499","412228312946","378348996914.781",
"Haiti","HTI","GDP (current LCU)","NY.GDP.MKTP.CN","1365936000","1355330000","1409484000","1474417000","1626406000","1766259000","1844743000","1845621000","1839844000","1959102000","1656000000","1814000000","1860000000","2334000000","2827000000","3407000000","4395000000","4735000000","4871000000","5403000000","6919000000","7397000000","7371000000","8118000000","9081000000","10047000000","11590000000","10236000000","13069634000","13681219000","15481449000","18077000000","20696000000","23162000000","31959000000","40728899000","46647000000","54006000000","62997000000","69254000000","133691930700","150884945100","164056098800","195267378900","239564076600","280063576600","311615042400","356149437400","401233924500","471795554900","478044247100","524124004000","569992486400","642673665900","675571518800","720254965000","844479034100","986919147300","1076412654200","1244013989400","1449887472500",
"Hungary","HUN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2597308031000","3059263140000","3688852139000","4537754652000","5836483000000","7122305000000","8834560000000","10442818000000","11637546000000","13324052000000","15398700000000","17433859000000","19133811000000","21114159000000","22600066000000","24352909000000","25749398000000","27258344000000","26529876000000","27496693000000","28549802000000","29006331000000","30362703000000","32815207000000","34975313000000","36214066000000","39281357000000","43392436000000","47530610000000","47988479000000",
"IBRD only","IBD","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","GDP (current LCU)","NY.GDP.MKTP.CN","390200000000","470100000000","1335100000000","3208800000000","7133500000000","23710000000000","315900000000","847800000000","2096700000000","2718000000000","3340000000000","3672000000000","4564000000000","6753400000000","10708000000000","12642500000000","15466700000000","19010700000000","22746000000000","32025400000000","45445700000000","54027000000000","59632600000000","73697600000000","87054800000000","94720800000000","102545900000000","124816900000000","142104800000000","167184700000000","195597200000000","227450200000000","259884500000000","329775800000000","382219700000000","454514100000000","532568000000000","627695800000000","955753500000000","1.0997316E+15","1.3897699E+15","1.646322E+15","1.8218334E+15","2.0136746E+15","2.2958262E+15","2.7742811E+15","3.3392168E+15","3.9508932E+15","4.9486883972161E+15","5.6062033657575E+15","6.8641331E+15","7.831726E+15","8.6157045E+15","9.546134E+15","1.05697053E+16","1.15263328E+16","1.24017285E+16","1.35898257E+16","1.4838756E+16","1.58325354E+16","1.54341518E+16",
"IDA only","IDX","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","188849000","199733000","243059000","281459000","328720000","377489000","428885000","465795000","487093000","510534000","544449000","584442000","645619000","719682000","836338000","972730000","1058134000","1159235000","1261677000","1379730000","1530565000","1667820000","1860211000","2232157000","3225061000","3522159000","3831539000","4097902000","4235229000","4478379000","4684659000","4637321000","5070660000","5423135000","5615231000","5730875000","",
"India","IND","GDP (current LCU)","NY.GDP.MKTP.CN","176332604026.54","186820935960.28","200768760462.95","230580357318.18","268953492669.22","283600217485.17","321058234237.37","376012066525.85","398140919031.17","438359962626.37","468168622908.88","501199112456.36","552453366225.34","672406564750.96","793778760987.78","852124496861.99","918116831145.5","1040235198686.18","1126713683356.82","1235621792692.69","1470628683724.41","1727755053220.63","1932545634078.53","2250742389632.28","2521882497861.35","2845340853904.19","3183659412846.16","3618647035299.16","4293629901195.74","4932776135720.82","5761092055692.79","6622604835400","7611959317400","8759924253800","10275700589300","12055826758200","13948159747000","15452938758400","17722970117100","19882615729000","21398856906300","23152429571000","24926137846800","27925301413900","31863319237500","36321246607100","42546289837900","48986620590600","55141523846600","63664065417200","76344721043700","87363287113700","99440131041500","112335216116400","124679592925500","137718738788600","153916690148700","170900423611300","188869569075800","203510128945000","197456703597200",
"Not classified","INX","GDP (current LCU)","NY.GDP.MKTP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (current LCU)","NY.GDP.MKTP.CN","879443520","946867776","1025019008","1102334336","1254596480","1335812224","1407611520","1537325184","1734561280","2003583488","2325921000","2660267000","3212102000","3877492000","4288785000","5443706000","6680024000","8187667000","9699903000","11365315000","13438000000","16306713000","19211314000","21216671000","23552928000","25538905000","27095070000","28981691000","31483709000","35153676000","37851934000","39277360000","41732005000","45073789000","48475910000","54758740000","60147568000","69400729000","80430814000","92790527000","108495289000","122089174000","135997894000","145576854000","156259951000","170306765000","184916243000","197069396000","187282983000","169519713000","167363070000","171683363000","175512764000","179411214000","194933757000","262800045000","270058101000","296925218000","326042797000","356526263000","372868501000",
"Iran, Islamic Rep.","IRN","GDP (current LCU)","NY.GDP.MKTP.CN","318084430035.205","335341393934.153","355537656048.622","373343572392.86","407523307813.38","469446984624.809","514337854385.134","572320314529.62","653205351712.276","738039037767.812","831450570384.396","1040183968479.88","1299374842180.48","1865441538822.63","3124889851378.35","3529377972702.39","4800280238520.97","5688676060181.86","5496649463898.9","6370367554544.81","6753979874640.14","8042658501438.05","10636624378827.4","13639419881495.9","14913555913591","15808050375669.1","16006188708352.9","19419388509226.4","21900607581595.6","27232178019077.3","37986542436154.8","53785438612200","71861214730000","106133132681300","139731641980700","197370155097300","270427231014700","316638314729100","353547784240200","474975733768600","628070077414500","738307447972100","1.0236130094946E+15","1.2581287415936E+15","1.6370321067084E+15","2.0299076604625E+15","2.4422121131765E+15","3.247304255164E+15","3.8877232710288E+15","4.1074662218947E+15","5.0358122890249E+15","6.3963309192484E+15","7.341942699645E+15","9.9339678544718E+15","1.15174876175972E+16","1.14141669527103E+16","1.31512591678306E+16","1.53165291173659E+16","1.91288401541458E+16","2.44125694724609E+16","3.50847260455034E+16",
"Iraq","IRQ","GDP (current LCU)","NY.GDP.MKTP.CN","601399800","654100200","698000100","706500100","835800100","","","","1034500000","1074200000","1171900000","1366400000","1369500000","1555200000","3400900000","3974300000","5243000000","5858200000","7017000000","11167200000","15770700000","11346900000","12714700000","12621000000","14550900000","15011800000","14652000000","17600000000","19432200000","20407900000","55926500000","42451600000","115108400000","321646900000","1658325800000","6695482900000","6500924600000","15093144000000","17125847500000","34464012600000","50213699900000","41314568500000","41022927400000","29585788600000","53235358700000","73533598600000","95587954800000","111455813400000","157026061600000","130643200400000","162064565500000","217327107400000","254225490700000","273587529200000","266332655100000","194680971800000","196924141700000","221665709500000","268918874000000","277884869400000","198774325400000",
